artist_name,track_name,genre,region,country,subscription_type,streams,active_listeners,completion_rate,month
Drake,Drake Hit Track,Hip-Hop,North America,USA,Free,35760,2418,0.38,2024-04
Drake,Drake Hit Track,Hip-Hop,North America,USA,Premium,300981,27503,0.53,2024-04
Drake,Drake Hit Track,Hip-Hop,North America,USA,Free,158990,9712,0.59,2024-05
Drake,Drake Hit Track,Hip-Hop,North America,USA,Premium,137209,7384,0.93,2024-05
Drake,Drake Hit Track,Hip-Hop,North America,USA,Free,55073,3075,0.31,2024-06
Drake,Drake Hit Track,Hip-Hop,North America,USA,Premium,331758,41400,0.73,2024-06
Drake,Drake Hit Track,Hip-Hop,North America,USA,Free,90478,8769,0.29,2024-07
Drake,Drake Hit Track,Hip-Hop,North America,USA,Premium,199221,17919,0.77,2024-07
Drake,Drake Hit Track,Hip-Hop,North America,USA,Free,64723,6783,0.39,2024-08
Drake,Drake Hit Track,Hip-Hop,North America,USA,Premium,97708,7690,0.54,2024-08
Drake,Drake Hit Track,Hip-Hop,North America,USA,Free,121214,6297,0.59,2024-09
Drake,Drake Hit Track,Hip-Hop,North America,USA,Premium,186216,10793,0.8,2024-09
Drake,Drake Hit Track,Hip-Hop,North America,USA,Free,25491,1649,0.27,2024-10
Drake,Drake Hit Track,Hip-Hop,North America,USA,Premium,189915,14224,0.77,2024-10
Drake,Drake Hit Track,Hip-Hop,North America,USA,Free,208139,25091,0.26,2024-11
Drake,Drake Hit Track,Hip-Hop,North America,USA,Premium,53165,4819,0.45,2024-11
Drake,Drake Hit Track,Hip-Hop,North America,USA,Free,25996,1302,0.46,2024-12
Drake,Drake Hit Track,Hip-Hop,North America,USA,Premium,291851,16294,0.6,2024-12
Drake,Drake Hit Track,Hip-Hop,North America,Canada,Free,77461,8089,0.68,2024-01
Drake,Drake Hit Track,Hip-Hop,North America,Canada,Premium,257132,13306,0.66,2024-01
Drake,Drake Hit Track,Hip-Hop,North America,Canada,Free,246443,14394,0.47,2024-02
Drake,Drake Hit Track,Hip-Hop,North America,Canada,Premium,52095,4841,0.56,2024-02
Drake,Drake Hit Track,Hip-Hop,North America,Canada,Free,60104,3625,0.53,2024-03
Drake,Drake Hit Track,Hip-Hop,North America,Canada,Premium,379029,37064,0.88,2024-03
Drake,Drake Hit Track,Hip-Hop,North America,Canada,Free,194413,10718,0.63,2024-04
Drake,Drake Hit Track,Hip-Hop,North America,Canada,Premium,201947,10298,0.54,2024-04
Drake,Drake Hit Track,Hip-Hop,North America,Canada,Free,20222,2149,0.31,2024-05
Drake,Drake Hit Track,Hip-Hop,North America,Canada,Premium,150231,14031,0.53,2024-05
Drake,Drake Hit Track,Hip-Hop,North America,Canada,Free,159569,14211,0.65,2024-06
Drake,Drake Hit Track,Hip-Hop,North America,Canada,Premium,173327,19542,0.65,2024-06
Drake,Drake Hit Track,Hip-Hop,North America,Canada,Free,142541,8554,0.58,2024-07
Drake,Drake Hit Track,Hip-Hop,North America,Canada,Premium,428439,50550,0.69,2024-07
Drake,Drake Hit Track,Hip-Hop,North America,Canada,Free,47424,5136,0.54,2024-08
Drake,Drake Hit Track,Hip-Hop,North America,Canada,Premium,209846,25851,0.61,2024-08
Drake,Drake Hit Track,Hip-Hop,North America,Canada,Free,71047,3821,0.29,2024-09
Drake,Drake Hit Track,Hip-Hop,North America,Canada,Premium,172462,8741,0.55,2024-09
Drake,Drake Hit Track,Hip-Hop,North America,Canada,Free,118957,11436,0.33,2024-10
Drake,Drake Hit Track,Hip-Hop,North America,Canada,Premium,108300,5774,0.75,2024-10
Drake,Drake Hit Track,Hip-Hop,North America,Canada,Free,88429,6100,0.6,2024-11
Drake,Drake Hit Track,Hip-Hop,North America,Canada,Premium,262233,21719,0.86,2024-11
Drake,Drake Hit Track,Hip-Hop,North America,Canada,Free,200564,13703,0.55,2024-12
Drake,Drake Hit Track,Hip-Hop,North America,Canada,Premium,178588,12473,0.82,2024-12
Drake,Drake Hit Track,Hip-Hop,Europe,UK,Free,155224,10266,0.58,2024-01
Drake,Drake Hit Track,Hip-Hop,Europe,UK,Premium,215753,10946,0.62,2024-01
Drake,Drake Hit Track,Hip-Hop,Europe,UK,Free,59592,3746,0.5,2024-02
Drake,Drake Hit Track,Hip-Hop,Europe,UK,Premium,59009,4922,0.72,2024-02
Drake,Drake Hit Track,Hip-Hop,Europe,UK,Free,91855,8627,0.46,2024-03
Drake,Drake Hit Track,Hip-Hop,Europe,UK,Premium,186015,10098,0.81,2024-03
Drake,Drake Hit Track,Hip-Hop,Europe,UK,Free,194139,12488,0.62,2024-04
Drake,Drake Hit Track,Hip-Hop,Europe,UK,Premium,145655,7914,0.74,2024-04
Drake,Drake Hit Track,Hip-Hop,Europe,UK,Free,57425,4505,0.55,2024-05
Drake,Drake Hit Track,Hip-Hop,Europe,UK,Premium,81010,7155,0.75,2024-05
Drake,Drake Hit Track,Hip-Hop,Europe,UK,Free,55217,4380,0.48,2024-06
Drake,Drake Hit Track,Hip-Hop,Europe,UK,Premium,184559,14347,0.75,2024-06
Drake,Drake Hit Track,Hip-Hop,Europe,UK,Free,128485,6536,0.34,2024-07
Drake,Drake Hit Track,Hip-Hop,Europe,UK,Premium,107432,11717,0.65,2024-07
Drake,Drake Hit Track,Hip-Hop,Europe,UK,Free,119719,9724,0.55,2024-08
Drake,Drake Hit Track,Hip-Hop,Europe,UK,Premium,94695,7404,0.88,2024-08
Drake,Drake Hit Track,Hip-Hop,Europe,UK,Free,200893,20990,0.73,2024-09
Drake,Drake Hit Track,Hip-Hop,Europe,UK,Premium,241125,20142,0.67,2024-09
Drake,Drake Hit Track,Hip-Hop,Europe,UK,Free,122040,9266,0.37,2024-10
Drake,Drake Hit Track,Hip-Hop,Europe,UK,Premium,149205,12119,0.64,2024-10
Drake,Drake Hit Track,Hip-Hop,Europe,UK,Free,66526,4166,0.49,2024-11
Drake,Drake Hit Track,Hip-Hop,Europe,UK,Premium,56863,3087,0.55,2024-11
Drake,Drake Hit Track,Hip-Hop,Europe,UK,Free,44629,5138,0.52,2024-12
Drake,Drake Hit Track,Hip-Hop,Europe,UK,Premium,164519,15380,0.54,2024-12
Drake,Drake Hit Track,Hip-Hop,Europe,Germany,Free,181975,21411,0.32,2024-01
Drake,Drake Hit Track,Hip-Hop,Europe,Germany,Premium,211231,10876,0.77,2024-01
Drake,Drake Hit Track,Hip-Hop,Europe,Germany,Free,160442,11308,0.49,2024-02
Drake,Drake Hit Track,Hip-Hop,Europe,Germany,Premium,85603,7319,0.8,2024-02
Drake,Drake Hit Track,Hip-Hop,Europe,Germany,Free,75631,7602,0.34,2024-03
Drake,Drake Hit Track,Hip-Hop,Europe,Germany,Premium,353334,34894,0.8,2024-03
Drake,Drake Hit Track,Hip-Hop,Europe,Germany,Free,274487,21973,0.26,2024-04
Drake,Drake Hit Track,Hip-Hop,Europe,Germany,Premium,105213,7086,0.47,2024-04
Drake,Drake Hit Track,Hip-Hop,Europe,Germany,Free,239733,12601,0.55,2024-05
Drake,Drake Hit Track,Hip-Hop,Europe,Germany,Premium,153794,9724,0.5,2024-05
Drake,Drake Hit Track,Hip-Hop,Europe,Germany,Free,40778,2672,0.41,2024-06
Drake,Drake Hit Track,Hip-Hop,Europe,Germany,Premium,154601,13485,0.5,2024-06
Drake,Drake Hit Track,Hip-Hop,Europe,Germany,Free,162481,8503,0.47,2024-07
Drake,Drake Hit Track,Hip-Hop,Europe,Germany,Premium,122558,9265,0.86,2024-07
Drake,Drake Hit Track,Hip-Hop,Europe,Germany,Free,127666,8085,0.41,2024-08
Drake,Drake Hit Track,Hip-Hop,Europe,Germany,Premium,152117,9306,0.64,2024-08
Drake,Drake Hit Track,Hip-Hop,Europe,Germany,Free,133459,9173,0.47,2024-09
Drake,Drake Hit Track,Hip-Hop,Europe,Germany,Premium,145474,9081,0.76,2024-09
Drake,Drake Hit Track,Hip-Hop,Europe,Germany,Free,88191,4803,0.51,2024-10
Drake,Drake Hit Track,Hip-Hop,Europe,Germany,Premium,63095,6446,0.71,2024-10
Drake,Drake Hit Track,Hip-Hop,Europe,Germany,Free,183473,11995,0.63,2024-11
Drake,Drake Hit Track,Hip-Hop,Europe,Germany,Premium,205001,19808,0.45,2024-11
Drake,Drake Hit Track,Hip-Hop,Europe,Germany,Free,52024,2673,0.58,2024-12
Drake,Drake Hit Track,Hip-Hop,Europe,Germany,Premium,102476,8386,0.5,2024-12
Drake,Drake Hit Track,Hip-Hop,Europe,France,Free,171831,12035,0.59,2024-01
Drake,Drake Hit Track,Hip-Hop,Europe,France,Premium,355994,30334,0.76,2024-01
Drake,Drake Hit Track,Hip-Hop,Europe,France,Free,117913,5979,0.66,2024-02
Drake,Drake Hit Track,Hip-Hop,Europe,France,Premium,171545,16855,0.71,2024-02
Drake,Drake Hit Track,Hip-Hop,Europe,France,Free,19780,1128,0.34,2024-03
Drake,Drake Hit Track,Hip-Hop,Europe,France,Premium,258934,14652,0.73,2024-03
Drake,Drake Hit Track,Hip-Hop,Europe,France,Free,92960,9944,0.25,2024-04
Drake,Drake Hit Track,Hip-Hop,Europe,France,Premium,302217,17244,0.77,2024-04
Drake,Drake Hit Track,Hip-Hop,Europe,France,Free,137427,7601,0.7,2024-05
Drake,Drake Hit Track,Hip-Hop,Europe,France,Premium,183385,15775,0.82,2024-05
Drake,Drake Hit Track,Hip-Hop,Europe,France,Free,176082,10997,0.3,2024-06
Drake,Drake Hit Track,Hip-Hop,Europe,France,Premium,132576,13478,0.57,2024-06
Drake,Drake Hit Track,Hip-Hop,Europe,France,Free,36816,2552,0.34,2024-07
Drake,Drake Hit Track,Hip-Hop,Europe,France,Premium,161711,11106,0.57,2024-07
Drake,Drake Hit Track,Hip-Hop,Europe,France,Free,197114,22652,0.32,2024-08
Drake,Drake Hit Track,Hip-Hop,Europe,France,Premium,60272,4689,0.66,2024-08
Drake,Drake Hit Track,Hip-Hop,Europe,France,Free,61233,7476,0.42,2024-09
Drake,Drake Hit Track,Hip-Hop,Europe,France,Premium,107776,9546,0.49,2024-09
Drake,Drake Hit Track,Hip-Hop,Europe,France,Free,146600,9677,0.45,2024-10
Drake,Drake Hit Track,Hip-Hop,Europe,France,Premium,94728,10724,0.71,2024-10
Drake,Drake Hit Track,Hip-Hop,Europe,France,Free,20174,1286,0.39,2024-11
Drake,Drake Hit Track,Hip-Hop,Europe,France,Premium,321991,27076,0.62,2024-11
Drake,Drake Hit Track,Hip-Hop,Europe,France,Free,218116,13681,0.53,2024-12
Drake,Drake Hit Track,Hip-Hop,Europe,France,Premium,30382,2060,0.93,2024-12
Drake,Drake Hit Track,Hip-Hop,LATAM,Brazil,Free,69611,4080,0.34,2024-01
Drake,Drake Hit Track,Hip-Hop,LATAM,Brazil,Premium,205723,16902,0.78,2024-01
Drake,Drake Hit Track,Hip-Hop,LATAM,Brazil,Free,187126,14862,0.31,2024-02
Drake,Drake Hit Track,Hip-Hop,LATAM,Brazil,Premium,106506,6183,0.57,2024-02
Drake,Drake Hit Track,Hip-Hop,LATAM,Brazil,Free,79877,7206,0.64,2024-03
Drake,Drake Hit Track,Hip-Hop,LATAM,Brazil,Premium,43210,2485,0.8,2024-03
Drake,Drake Hit Track,Hip-Hop,LATAM,Brazil,Free,96075,8955,0.42,2024-04
Drake,Drake Hit Track,Hip-Hop,LATAM,Brazil,Premium,107964,9254,0.65,2024-04
Drake,Drake Hit Track,Hip-Hop,LATAM,Brazil,Free,41136,2899,0.71,2024-05
Drake,Drake Hit Track,Hip-Hop,LATAM,Brazil,Premium,148029,11662,0.7,2024-05
Drake,Drake Hit Track,Hip-Hop,LATAM,Brazil,Free,82383,4625,0.44,2024-06
Drake,Drake Hit Track,Hip-Hop,LATAM,Brazil,Premium,147395,8432,0.6,2024-06
Drake,Drake Hit Track,Hip-Hop,LATAM,Brazil,Free,90598,8985,0.6,2024-07
Drake,Drake Hit Track,Hip-Hop,LATAM,Brazil,Premium,298605,15558,0.74,2024-07
Drake,Drake Hit Track,Hip-Hop,LATAM,Brazil,Free,71745,4696,0.32,2024-08
Drake,Drake Hit Track,Hip-Hop,LATAM,Brazil,Premium,66440,4735,0.65,2024-08
Drake,Drake Hit Track,Hip-Hop,LATAM,Brazil,Free,79539,8406,0.49,2024-09
Drake,Drake Hit Track,Hip-Hop,LATAM,Brazil,Premium,70689,4843,0.93,2024-09
Drake,Drake Hit Track,Hip-Hop,LATAM,Brazil,Free,34275,1781,0.69,2024-10
Drake,Drake Hit Track,Hip-Hop,LATAM,Brazil,Premium,81632,9940,0.75,2024-10
Drake,Drake Hit Track,Hip-Hop,LATAM,Brazil,Free,63011,6116,0.36,2024-11
Drake,Drake Hit Track,Hip-Hop,LATAM,Brazil,Premium,276501,21004,0.54,2024-11
Drake,Drake Hit Track,Hip-Hop,LATAM,Brazil,Free,32776,2010,0.28,2024-12
Drake,Drake Hit Track,Hip-Hop,LATAM,Brazil,Premium,154630,14328,0.56,2024-12
Drake,Drake Hit Track,Hip-Hop,LATAM,Mexico,Free,121291,9249,0.32,2024-01
Drake,Drake Hit Track,Hip-Hop,LATAM,Mexico,Premium,90761,7408,0.71,2024-01
Drake,Drake Hit Track,Hip-Hop,LATAM,Mexico,Free,60078,3575,0.63,2024-02
Drake,Drake Hit Track,Hip-Hop,LATAM,Mexico,Premium,116155,6643,0.74,2024-02
Drake,Drake Hit Track,Hip-Hop,LATAM,Mexico,Free,31241,2165,0.36,2024-03
Drake,Drake Hit Track,Hip-Hop,LATAM,Mexico,Premium,345335,33249,0.48,2024-03
Drake,Drake Hit Track,Hip-Hop,LATAM,Mexico,Free,150268,16128,0.52,2024-04
Drake,Drake Hit Track,Hip-Hop,LATAM,Mexico,Premium,202659,20698,0.51,2024-04
Drake,Drake Hit Track,Hip-Hop,LATAM,Mexico,Free,151480,8990,0.49,2024-05
Drake,Drake Hit Track,Hip-Hop,LATAM,Mexico,Premium,354757,27914,0.93,2024-05
Drake,Drake Hit Track,Hip-Hop,LATAM,Mexico,Free,187395,10743,0.41,2024-06
Drake,Drake Hit Track,Hip-Hop,LATAM,Mexico,Premium,147042,12952,0.92,2024-06
Drake,Drake Hit Track,Hip-Hop,LATAM,Mexico,Free,64314,4750,0.57,2024-07
Drake,Drake Hit Track,Hip-Hop,LATAM,Mexico,Premium,220482,11807,0.68,2024-07
Drake,Drake Hit Track,Hip-Hop,LATAM,Mexico,Free,55084,3269,0.51,2024-08
Drake,Drake Hit Track,Hip-Hop,LATAM,Mexico,Premium,170837,10293,0.49,2024-08
Drake,Drake Hit Track,Hip-Hop,LATAM,Mexico,Free,98050,11635,0.5,2024-09
Drake,Drake Hit Track,Hip-Hop,LATAM,Mexico,Premium,144862,11877,0.84,2024-09
Drake,Drake Hit Track,Hip-Hop,LATAM,Mexico,Free,108801,10783,0.3,2024-10
Drake,Drake Hit Track,Hip-Hop,LATAM,Mexico,Premium,146991,11227,0.49,2024-10
Drake,Drake Hit Track,Hip-Hop,LATAM,Mexico,Free,81466,7056,0.63,2024-11
Drake,Drake Hit Track,Hip-Hop,LATAM,Mexico,Premium,316207,38917,0.58,2024-11
Drake,Drake Hit Track,Hip-Hop,LATAM,Mexico,Free,192775,12257,0.52,2024-12
Drake,Drake Hit Track,Hip-Hop,LATAM,Mexico,Premium,167394,17615,0.69,2024-12
Drake,Drake Hit Track,Hip-Hop,APAC,India,Free,40181,2680,0.62,2024-01
Drake,Drake Hit Track,Hip-Hop,APAC,India,Premium,35733,4191,0.51,2024-01
Drake,Drake Hit Track,Hip-Hop,APAC,India,Free,85367,6847,0.47,2024-02
Drake,Drake Hit Track,Hip-Hop,APAC,India,Premium,84520,7489,0.91,2024-02
Drake,Drake Hit Track,Hip-Hop,APAC,India,Free,73501,3942,0.57,2024-03
Drake,Drake Hit Track,Hip-Hop,APAC,India,Premium,142140,7662,0.58,2024-03
Drake,Drake Hit Track,Hip-Hop,APAC,India,Free,51274,3005,0.48,2024-04
Drake,Drake Hit Track,Hip-Hop,APAC,India,Premium,182524,17952,0.48,2024-04
Drake,Drake Hit Track,Hip-Hop,APAC,India,Free,108250,5623,0.27,2024-05
Drake,Drake Hit Track,Hip-Hop,APAC,India,Premium,165259,18155,0.93,2024-05
Drake,Drake Hit Track,Hip-Hop,APAC,India,Free,251404,14970,0.52,2024-06
Drake,Drake Hit Track,Hip-Hop,APAC,India,Premium,166004,17905,0.53,2024-06
Drake,Drake Hit Track,Hip-Hop,APAC,India,Free,64575,4130,0.63,2024-07
Drake,Drake Hit Track,Hip-Hop,APAC,India,Premium,264326,14899,0.82,2024-07
Drake,Drake Hit Track,Hip-Hop,APAC,India,Free,39936,3115,0.65,2024-08
Drake,Drake Hit Track,Hip-Hop,APAC,India,Premium,170612,11084,0.54,2024-08
Drake,Drake Hit Track,Hip-Hop,APAC,India,Free,164493,11372,0.51,2024-09
Drake,Drake Hit Track,Hip-Hop,APAC,India,Premium,142115,8384,0.55,2024-09
Drake,Drake Hit Track,Hip-Hop,APAC,India,Free,48124,2981,0.63,2024-10
Drake,Drake Hit Track,Hip-Hop,APAC,India,Premium,39793,4190,0.64,2024-10
Drake,Drake Hit Track,Hip-Hop,APAC,India,Free,156148,14721,0.32,2024-11
Drake,Drake Hit Track,Hip-Hop,APAC,India,Premium,167244,20805,0.76,2024-11
Drake,Drake Hit Track,Hip-Hop,APAC,India,Free,92532,7313,0.45,2024-12
Drake,Drake Hit Track,Hip-Hop,APAC,India,Premium,166780,18030,0.56,2024-12
Drake,Drake Hit Track,Hip-Hop,APAC,South Korea,Free,27935,1832,0.59,2024-01
Drake,Drake Hit Track,Hip-Hop,APAC,South Korea,Premium,304485,21781,0.49,2024-01
Drake,Drake Hit Track,Hip-Hop,APAC,South Korea,Free,113585,6700,0.74,2024-02
Drake,Drake Hit Track,Hip-Hop,APAC,South Korea,Premium,60092,4524,0.52,2024-02
Drake,Drake Hit Track,Hip-Hop,APAC,South Korea,Free,58058,5360,0.44,2024-03
Drake,Drake Hit Track,Hip-Hop,APAC,South Korea,Premium,226281,13466,0.6,2024-03
Drake,Drake Hit Track,Hip-Hop,APAC,South Korea,Free,91810,5872,0.64,2024-04
Drake,Drake Hit Track,Hip-Hop,APAC,South Korea,Premium,296692,19962,0.74,2024-04
Drake,Drake Hit Track,Hip-Hop,APAC,South Korea,Free,147669,7474,0.33,2024-05
Drake,Drake Hit Track,Hip-Hop,APAC,South Korea,Premium,200955,12274,0.91,2024-05
Drake,Drake Hit Track,Hip-Hop,APAC,South Korea,Free,27914,1530,0.36,2024-06
Drake,Drake Hit Track,Hip-Hop,APAC,South Korea,Premium,155176,8800,0.68,2024-06
Drake,Drake Hit Track,Hip-Hop,APAC,South Korea,Free,91103,10159,0.61,2024-07
Drake,Drake Hit Track,Hip-Hop,APAC,South Korea,Premium,56721,7016,0.48,2024-07
Drake,Drake Hit Track,Hip-Hop,APAC,South Korea,Free,40337,4191,0.63,2024-08
Drake,Drake Hit Track,Hip-Hop,APAC,South Korea,Premium,159586,14007,0.47,2024-08
Drake,Drake Hit Track,Hip-Hop,APAC,South Korea,Free,130007,11857,0.7,2024-09
Drake,Drake Hit Track,Hip-Hop,APAC,South Korea,Premium,284183,21616,0.87,2024-09
Drake,Drake Hit Track,Hip-Hop,APAC,South Korea,Free,45486,3283,0.27,2024-10
Drake,Drake Hit Track,Hip-Hop,APAC,South Korea,Premium,269728,22197,0.61,2024-10
Drake,Drake Hit Track,Hip-Hop,APAC,South Korea,Free,44492,2366,0.26,2024-11
Drake,Drake Hit Track,Hip-Hop,APAC,South Korea,Premium,181924,9788,0.65,2024-11
Drake,Drake Hit Track,Hip-Hop,APAC,South Korea,Free,188967,12196,0.5,2024-12
Drake,Drake Hit Track,Hip-Hop,APAC,South Korea,Premium,61911,4187,0.68,2024-12
Drake,Drake Hit Track,Hip-Hop,MENA,UAE,Free,146482,7470,0.34,2024-01
Drake,Drake Hit Track,Hip-Hop,MENA,UAE,Premium,28543,2592,0.88,2024-01
Drake,Drake Hit Track,Hip-Hop,MENA,UAE,Free,40869,2067,0.36,2024-02
Drake,Drake Hit Track,Hip-Hop,MENA,UAE,Premium,349954,23992,0.76,2024-02
Drake,Drake Hit Track,Hip-Hop,MENA,UAE,Free,68311,4944,0.33,2024-03
Drake,Drake Hit Track,Hip-Hop,MENA,UAE,Premium,135811,14809,0.88,2024-03
Drake,Drake Hit Track,Hip-Hop,MENA,UAE,Free,110125,7571,0.28,2024-04
Drake,Drake Hit Track,Hip-Hop,MENA,UAE,Premium,105984,6046,0.7,2024-04
Drake,Drake Hit Track,Hip-Hop,MENA,UAE,Free,108849,7487,0.63,2024-05
Drake,Drake Hit Track,Hip-Hop,MENA,UAE,Premium,121521,6556,0.89,2024-05
Drake,Drake Hit Track,Hip-Hop,MENA,UAE,Free,133538,6897,0.53,2024-06
Drake,Drake Hit Track,Hip-Hop,MENA,UAE,Premium,325418,35643,0.62,2024-06
Drake,Drake Hit Track,Hip-Hop,MENA,UAE,Free,114621,8202,0.3,2024-07
Drake,Drake Hit Track,Hip-Hop,MENA,UAE,Premium,287882,31562,0.67,2024-07
Drake,Drake Hit Track,Hip-Hop,MENA,UAE,Free,115121,12611,0.43,2024-08
Drake,Drake Hit Track,Hip-Hop,MENA,UAE,Premium,315289,17939,0.65,2024-08
Drake,Drake Hit Track,Hip-Hop,MENA,UAE,Free,58927,4406,0.53,2024-09
Drake,Drake Hit Track,Hip-Hop,MENA,UAE,Premium,192075,10176,0.59,2024-09
Drake,Drake Hit Track,Hip-Hop,MENA,UAE,Free,24271,1599,0.27,2024-10
Drake,Drake Hit Track,Hip-Hop,MENA,UAE,Premium,116658,9921,0.85,2024-10
Drake,Drake Hit Track,Hip-Hop,MENA,UAE,Free,185961,19758,0.62,2024-11
Drake,Drake Hit Track,Hip-Hop,MENA,UAE,Premium,229151,11567,0.78,2024-11
Drake,Drake Hit Track,Hip-Hop,MENA,UAE,Free,119363,5978,0.74,2024-12
Drake,Drake Hit Track,Hip-Hop,MENA,UAE,Premium,39359,2674,0.71,2024-12
Drake,Drake Hit Track,Hip-Hop,MENA,Saudi Arabia,Free,147034,16423,0.62,2024-01
Drake,Drake Hit Track,Hip-Hop,MENA,Saudi Arabia,Premium,208889,10983,0.51,2024-01
Drake,Drake Hit Track,Hip-Hop,MENA,Saudi Arabia,Free,141596,7525,0.58,2024-02
Drake,Drake Hit Track,Hip-Hop,MENA,Saudi Arabia,Premium,256242,14284,0.62,2024-02
Drake,Drake Hit Track,Hip-Hop,MENA,Saudi Arabia,Free,104814,5851,0.3,2024-03
Drake,Drake Hit Track,Hip-Hop,MENA,Saudi Arabia,Premium,93635,5548,0.55,2024-03
Drake,Drake Hit Track,Hip-Hop,MENA,Saudi Arabia,Free,60379,3907,0.43,2024-04
Drake,Drake Hit Track,Hip-Hop,MENA,Saudi Arabia,Premium,210401,19044,0.47,2024-04
Drake,Drake Hit Track,Hip-Hop,MENA,Saudi Arabia,Free,203758,17120,0.59,2024-05
Drake,Drake Hit Track,Hip-Hop,MENA,Saudi Arabia,Premium,25272,1593,0.95,2024-05
Drake,Drake Hit Track,Hip-Hop,MENA,Saudi Arabia,Free,154531,9833,0.6,2024-06
Drake,Drake Hit Track,Hip-Hop,MENA,Saudi Arabia,Premium,137073,15537,0.83,2024-06
Drake,Drake Hit Track,Hip-Hop,MENA,Saudi Arabia,Free,156803,8321,0.37,2024-07
Drake,Drake Hit Track,Hip-Hop,MENA,Saudi Arabia,Premium,238233,21417,0.9,2024-07
Drake,Drake Hit Track,Hip-Hop,MENA,Saudi Arabia,Free,55786,5562,0.44,2024-08
Drake,Drake Hit Track,Hip-Hop,MENA,Saudi Arabia,Premium,199774,20927,0.66,2024-08
Drake,Drake Hit Track,Hip-Hop,MENA,Saudi Arabia,Free,31571,3842,0.46,2024-09
Drake,Drake Hit Track,Hip-Hop,MENA,Saudi Arabia,Premium,124618,6809,0.6,2024-09
Drake,Drake Hit Track,Hip-Hop,MENA,Saudi Arabia,Free,44484,2713,0.67,2024-10
Drake,Drake Hit Track,Hip-Hop,MENA,Saudi Arabia,Premium,349571,22496,0.72,2024-10
Drake,Drake Hit Track,Hip-Hop,MENA,Saudi Arabia,Free,128015,13690,0.6,2024-11
Drake,Drake Hit Track,Hip-Hop,MENA,Saudi Arabia,Premium,169678,11460,0.59,2024-11
Drake,Drake Hit Track,Hip-Hop,MENA,Saudi Arabia,Free,71983,6223,0.4,2024-12
Drake,Drake Hit Track,Hip-Hop,MENA,Saudi Arabia,Premium,156931,8470,0.89,2024-12
Bad Bunny,Bad Bunny Hit Track,Latin,North America,USA,Free,135512,7243,0.34,2024-01
Bad Bunny,Bad Bunny Hit Track,Latin,North America,USA,Premium,77720,9234,0.74,2024-01
Bad Bunny,Bad Bunny Hit Track,Latin,North America,USA,Free,104770,7040,0.58,2024-02
Bad Bunny,Bad Bunny Hit Track,Latin,North America,USA,Premium,111579,6621,0.71,2024-02
Bad Bunny,Bad Bunny Hit Track,Latin,North America,USA,Free,85981,9797,0.73,2024-03
Bad Bunny,Bad Bunny Hit Track,Latin,North America,USA,Premium,93528,6890,0.52,2024-03
Bad Bunny,Bad Bunny Hit Track,Latin,North America,USA,Free,34140,3398,0.72,2024-04
Bad Bunny,Bad Bunny Hit Track,Latin,North America,USA,Premium,228711,14190,0.52,2024-04
Bad Bunny,Bad Bunny Hit Track,Latin,North America,USA,Free,50293,3177,0.73,2024-05
Bad Bunny,Bad Bunny Hit Track,Latin,North America,USA,Premium,82530,7350,0.65,2024-05
Bad Bunny,Bad Bunny Hit Track,Latin,North America,USA,Free,17887,1449,0.49,2024-06
Bad Bunny,Bad Bunny Hit Track,Latin,North America,USA,Premium,176731,8990,0.62,2024-06
Bad Bunny,Bad Bunny Hit Track,Latin,North America,USA,Free,87096,5681,0.39,2024-07
Bad Bunny,Bad Bunny Hit Track,Latin,North America,USA,Premium,197700,10833,0.47,2024-07
Bad Bunny,Bad Bunny Hit Track,Latin,North America,USA,Free,23628,2541,0.42,2024-08
Bad Bunny,Bad Bunny Hit Track,Latin,North America,USA,Premium,203221,15924,0.47,2024-08
Bad Bunny,Bad Bunny Hit Track,Latin,North America,USA,Free,104827,6804,0.31,2024-09
Bad Bunny,Bad Bunny Hit Track,Latin,North America,USA,Premium,107778,12898,0.79,2024-09
Bad Bunny,Bad Bunny Hit Track,Latin,North America,USA,Free,97540,5092,0.33,2024-10
Bad Bunny,Bad Bunny Hit Track,Latin,North America,USA,Premium,281686,14910,0.81,2024-10
Bad Bunny,Bad Bunny Hit Track,Latin,North America,USA,Free,218447,11225,0.66,2024-11
Bad Bunny,Bad Bunny Hit Track,Latin,North America,USA,Premium,206112,12408,0.86,2024-11
Bad Bunny,Bad Bunny Hit Track,Latin,North America,USA,Free,167688,10326,0.31,2024-12
Bad Bunny,Bad Bunny Hit Track,Latin,North America,USA,Premium,33452,3539,0.66,2024-12
Bad Bunny,Bad Bunny Hit Track,Latin,North America,Canada,Free,130614,10163,0.41,2024-01
Bad Bunny,Bad Bunny Hit Track,Latin,North America,Canada,Premium,350179,21690,0.63,2024-01
